              t   Imag  Ierr
      25.607673 13.524 0.006
      12.544742 13.415 0.006
      27.601203 13.294 0.006
      14.446212 13.272 0.006
      72.971216 13.392 0.006
      60.819745 13.476 0.006
      76.933716 13.567 0.006
      65.754645 13.641 0.006
      81.950386 13.546 0.006
0.0706400000002 13.261 0.006
      74.764115 13.466 0.006
         7.0522 13.609 0.006
      25.246171 13.548 0.006
       13.07596 13.345 0.006
      60.490863 13.461 0.006
      48.320402 13.551 0.006
      49.351672 13.606 0.006
      93.722425 13.656 0.006
       25.06498 13.556 0.006
      70.501133 13.261 0.006
      15.952709 13.365 0.006
      74.510363 13.453 0.006
      64.260802 13.633 0.006
       9.795488  13.63 0.006
      68.347322 13.504 0.006
      86.469553 13.355 0.006
       3.662917 13.456 0.006
       6.671437   13.6 0.006
      22.824218  13.66 0.006
      24.819318 13.578 0.006
      71.234721 13.282 0.006
      87.321902 13.401 0.006
      76.171151  13.53 0.006
      49.928839 13.633 0.006
       9.514366 13.645 0.006
      54.811659 13.436 0.006
      42.717568 13.277 0.006
      87.116241 13.393 0.006
      32.573397 13.475 0.006
       6.287405  13.57 0.006
      37.621827 13.655 0.006
      11.316985 13.539 0.006
      98.101541 13.319 0.006
      57.714698 13.331 0.006
      79.862119 13.666 0.006
      67.745138 13.545 0.006
      68.687218 13.478 0.006
      84.833289  13.27 0.006
       2.964623 13.435 0.006
      48.439716 13.564 0.006
      38.285355 13.627 0.006
      27.147574 13.349 0.006
      45.331325 13.419 0.006
      19.035293 13.504 0.006
      24.043013  13.63 0.006
      54.336015 13.498 0.006
      84.591857 13.269 0.006
      59.318115 13.415 0.006
      91.582737 13.598 0.006
      30.838692 13.399 0.006
      71.095194 13.265 0.006
       20.56023 13.579 0.006
       7.346619 13.616 0.006
      35.718861 13.612 0.006
       22.43254 13.651 0.006
       24.50569 13.597 0.006
      44.621241  13.38 0.006
      22.366249 13.642 0.006
       41.47785 13.323 0.006
      71.790212 13.316 0.006
      31.338629 13.416 0.006
      89.903583 13.509 0.006
       49.41734  13.61 0.006
      92.832233 13.644 0.006
      39.329779 13.551 0.006
       56.41129 13.257 0.006
      16.020767  13.37 0.006
       2.917486 13.415 0.006
       3.925166 13.452 0.006
      20.021557 13.554 0.006
      77.588971 13.603 0.006
      78.596591 13.661 0.006
      38.202468 13.624 0.006
       68.40762  13.49 0.006
      17.867466 13.448 0.006
      33.959257 13.546 0.006
       8.663755 13.656 0.006
      38.953347 13.576 0.006
       84.37008  13.28 0.006
      61.086288  13.48 0.006
      75.286159 13.485 0.006
      35.846836 13.631 0.006
      42.789416 13.273 0.006
      59.923297 13.432 0.006
      93.186429 13.649 0.006
      52.807726 13.621 0.006
      56.733306 13.256 0.006
      44.605685 13.386 0.006
      88.997458  13.45 0.006
      90.984128 13.569 0.006
      64.699576 13.651 0.006
      83.872357 13.322 0.006
      30.371913 13.392 0.006
      46.446434 13.464 0.006
      20.147572 13.558 0.006
       7.982181 13.651 0.006
      24.120732 13.619 0.006
      40.255143 13.487 0.006
      28.090882 13.262 0.006
        0.87812 13.302 0.006
      32.072782 13.452 0.006
      35.118622 13.602 0.006
        8.82584  13.66 0.006
      53.244713 13.568 0.006
      55.257593 13.371 0.006
      28.975411 13.301 0.006
      30.038631 13.362 0.006
       18.80271 13.487 0.006
      76.438904 13.553 0.006
      77.410814 13.587 0.006
      51.071472 13.668 0.006
      38.961041 13.583 0.006
      12.711819 13.384 0.006
      57.145272 13.278 0.006
      45.965911 13.442 0.006
      62.105302  13.53 0.006
      78.256423 13.637 0.006
      66.097242  13.66 0.006
      25.742509 13.517 0.006
      56.001711 13.291 0.006
      62.973311 13.593 0.006
      93.275573 13.662 0.006
      95.298313 13.603 0.006
      71.026971 13.277 0.006
      73.993631 13.432 0.006
       61.86691 13.533 0.006
      81.018321 13.609 0.006
      85.015591 13.273 0.006
       2.205755 13.397 0.006
      23.316746 13.647 0.006
      29.298886 13.297 0.006
