             t   Imag  Ierr
    82.9276162 13.462 0.005
    82.9310862 13.468 0.005
    55.9556268 13.354 0.005
    41.4699471 13.352 0.005
    73.4231365  13.04 0.005
      0.980918 13.041 0.005
    46.4444871  13.11 0.005
    60.9370968 13.114 0.005
    77.3663065 13.213 0.005
    19.4132477 13.215 0.005
    79.3002165 13.368 0.005
    64.8145668 13.373 0.005
    81.3157065  13.52 0.005
    37.8517574 13.521 0.005
    39.8332374 13.427 0.005
    25.3475777 13.435 0.005
    41.8520974 13.327 0.005
    70.8338568 13.337 0.005
     14.870848 12.953 0.005
    29.3634877  12.97 0.005
    60.3391171 13.096 0.005
    31.3643277 13.093 0.005
     18.868888 13.179 0.005
    47.8506674 13.176 0.005
     6.3734983 13.324 0.005
    78.8227168 13.328 0.005
    66.3505371 13.494 0.005
    37.3757477 13.504 0.005
    55.8659374 13.363 0.005
    41.3802977 13.366 0.005
    73.4120471 13.043 0.005
    58.9264074 13.032 0.005
     31.904728 13.105 0.005
     2.9299386 13.107 0.005
    64.7977874  13.37 0.005
     35.823008 13.378 0.005
    23.4197183  13.52 0.005
    23.4232183 13.531 0.005
    55.3178377 13.379 0.005
    11.8539386 13.381 0.005
    59.3068277 13.072 0.005
    59.3103577 13.079 0.005
     3.4262089  13.14 0.005
    75.8754274 13.152 0.005
    35.3667683 13.318 0.005
     6.3920289 13.325 0.005
     52.810858 13.535 0.005
    23.8371486 13.539 0.005
     55.792188 13.368 0.005
    70.2848677 13.374 0.005
    46.4119783 13.112 0.005
    17.4372289 13.121 0.005
     5.9022392 13.288 0.005
    34.8840386 13.309 0.005
    23.3646089  13.52 0.005
    52.3464183  13.53 0.005
    15.8489892 13.076 0.005
    44.8308086 13.084 0.005
    47.8212086 13.169 0.005
    47.8247886 13.183 0.005
     77.823828 13.238 0.005
    16.3182495 13.089 0.005
    16.3217895 13.101 0.005
     5.3552601 13.238 0.005
     5.3588101 13.234 0.005
    85.7554301 13.248 0.005
    13.3132916 13.244 0.005
    28.3437116 13.011 0.005
    36.3146616 13.417 0.005
    59.7820813 13.097 0.005
     1.8290325  13.09 0.005
    52.2677616 13.524 0.005
    66.7604113 13.518 0.005
    28.3052322 13.045 0.005
    42.7978819 13.018 0.005
    33.2768422 13.189 0.005
    33.2803222 13.177 0.005
     7.3166328 13.414 0.005
    12.2815728 13.365 0.005
    70.2416316 13.353 0.005
    49.2733022 13.282 0.005
    34.7876425 13.276 0.005
    25.2931728 13.427 0.005
    85.2550816 13.343 0.005
    27.3019928 13.341 0.005
    32.1494328 13.133 0.005
    32.1529128 13.129 0.005
    48.8076025 13.244 0.005
    63.3002222 13.244 0.005
    51.7822025 13.499 0.005
    37.2965628 13.489 0.005
    39.3100728  13.49 0.005
    56.6093325 13.283 0.005
    85.5910719 13.287 0.005
    51.1533328 13.446 0.005
    10.6388837 13.449 0.005
    31.3040734 13.117 0.005
      7.225624 13.408 0.005
      7.229064 13.405 0.005
    69.2379228   13.4 0.005
    54.7522631  13.39 0.005
     22.297634 13.465 0.005
    51.2793334 13.475 0.005
     24.282454 13.523 0.005
    85.2071528 13.341 0.005
     2.1586246 13.097 0.005
     2.1621046 13.092 0.005
    77.7001331 13.244 0.005
     5.2578746 13.241 0.005
    21.7337043   13.4 0.005
     7.2480246 13.415 0.005
    69.1581234 13.404 0.005
    16.2168646 13.086 0.005
    16.2203346 13.082 0.005
     50.231334 13.366 0.005
    30.2788346 13.067 0.005
     1.3040152 13.081 0.005
    20.6350249 13.307 0.005
    78.5950637 13.302 0.005
    24.6991149 13.482 0.005
    10.2134352 13.491 0.005
    27.7468149 13.257 0.005
    42.2394346  13.25 0.005
    17.2029552 13.119 0.005
    60.6738343 13.106 0.005
    19.1307852 13.198 0.005
     77.090834 13.197 0.005
     81.040794 13.503 0.005
     8.5985555 13.507 0.005
    41.6186649 13.346 0.005
    27.1329852 13.348 0.005
    72.6284943 12.929 0.005
    14.6754055 12.915 0.005
    19.6427755 13.235 0.005
    19.6462655 13.235 0.005
    70.0457046 13.363 0.005
    55.5600249 13.366 0.005
    62.6077549 13.198 0.005
    48.1220852 13.196 0.005
     0.1326464 12.911 0.005
     0.1472764 12.906 0.005
    68.0555652   13.5 0.005
    82.5481849 13.503 0.005
    74.5475676 13.104 0.005
    16.5945488  13.08 0.005
    59.5407482 13.097 0.005
    74.0333979 13.073 0.005
    73.0485585 12.991 0.005
